읍면동,민박명,소재지,데이터기준일
조천읍,윈앤씨,제주특별자치도 제주시 조천읍 조함해안로 174,20211123
조천읍,시골민박,제주특별자치도 제주시 조천읍 신촌5길 40-3,20211123
조천읍,동백펜션,제주특별자치도 제주시 조천읍 동백로 19,20211123
조천읍,조천스테이,제주특별자치도 제주시 조천읍 조천9길 30-1,20211123
조천읍,제주코기네,제주특별자치도 제주시 조천읍 조함해안로 76-34,20211123
조천읍,뭉클3,제주특별자치도 제주시 조천읍 북촌북길 17-1 제나동,20211123
조천읍,곱은달집,제주특별자치도 제주시 조천읍 곱은달길 10-4,20211123
조천읍,집우집주,제주특별자치도 제주시 조천읍 조천북1길 33,20211123
조천읍,스위스마을211동,"제주특별자치도 제주시 조천읍 함와로 566-29, 211동",20211123
조천읍,스위스마을202동,"제주특별자치도 제주시 조천읍 함와로 566-29, 202동",20211123
조천읍,동행2단지216호,"제주특별자치도 제주시 조천읍 함와로 566-29, 216동",20211123
조천읍,동행215동,"제주특별자치도 제주시 조천읍 함와로 566-29, 215동",20211123
조천읍,친환경제주드림,제주특별자치도 제주시 조천읍 남조로 2678-1,20211123
조천읍,아꼬아,제주특별자치도 제주시 조천읍 선진길 45-22,20211123
조천읍,신촌9길 16-1,제주특별자치도 제주시 조천읍 신촌9길 16-1,20211123
조천읍,눈큰새우게스트하우스,제주특별자치도 제주시 조천읍 조천7길 25,20211123
조천읍,소라담하우스,제주특별자치도 제주시 조천읍 신촌남8길 10,20211123
조천읍,눈먼고래,제주특별자치도 제주시 조천읍 조천7길 19-12,20211123
조천읍,르마빈,제주특별자치도 제주시 조천읍 일주동로 1528,20211123
조천읍,갈매기둥지,제주특별자치도 제주시 조천읍 조함해안로 514,20211123
조천읍,신선가,제주특별자치도 제주시 조천읍 남조로 2746-1,20211123
조천읍,산들애하우스,제주특별자치도 제주시 조천읍 함대로 529-6,20211123
조천읍,벵디626,제주특별자치도 제주시 조천읍 선교로 108-2,20211123
조천읍,대월,제주특별자치도 제주시 조천읍 함덕7길 2,20211123
조천읍,아일안(aillan),제주특별자치도 제주시 조천읍 신촌북1길 20-1,20211123
조천읍,게으르게,"제주특별자치도 제주시 조천읍 신북로 410, 가동",20211123
조천읍,화려한휴가,제주특별자치도 제주시 조천읍 북촌7길 25-5,20211123
조천읍,제주마농,제주특별자치도 제주시 조천읍 신흥로1길 16-10,20211123
조천읍,oshio 오시오,제주특별자치도 제주시 조천읍 북촌서길 19,20211123
조천읍,놀멍쉬멍,제주특별자치도 제주시 조천읍 함덕6길 19-14,20211123
조천읍,신촌1974,제주특별자치도 제주시 조천읍 신촌7길 36,20211123
조천읍,대흘그곳I,"제주특별자치도 제주시 조천읍 곱은달서길 60-8, 제1동",20211123
조천읍,제주스테이대흘,"제주특별자치도 제주시 조천읍 곱은달서길 60-10, 제1동",20211123
조천읍,로뎀나무쉼팡,"제주특별자치도 제주시 조천읍 곱은달서길 173-8, 제3동",20211123
조천읍,아이놀공,제주특별자치도 제주시 조천읍 선흘남4길 33,20211123
조천읍,옥화장,제주특별자치도 제주시 조천읍 북촌1길 52-7,20211123
조천읍,달의낮잠,제주특별자치도 제주시 조천읍 북촌1길 52-6,20211123
조천읍,더로맨틱하우스,제주특별자치도 제주시 조천읍 교래1길 26,20211123
조천읍,토끼네펜션,"제주특별자치도 제주시 조천읍 함덕남12길 34, B동",20211123
조천읍,촌스테이,제주특별자치도 제주시 조천읍 조와로 141,20211123
조천읍,달밭코티지,제주특별자치도 제주시 조천읍 선흘동1길 31-1,20211123
조천읍,동백동산,제주특별자치도 제주시 조천읍 북흘로 378,20211123
조천읍,스위스마을203동,"제주특별자치도 제주시 조천읍 함와로 566-29, 203동",20211123
조천읍,올디2,"제주특별자치도 제주시 조천읍 신북로 353-10, 제2동",20211123
조천읍,교래게스트하우스,제주특별자치도 제주시 조천읍 비자림로 685-14,20211123
조천읍,함덕535,제주특별자치도 제주시 조천읍 신북로 535-1,20211123
조천읍,INFINITY,제주특별자치도 제주시 조천읍 조함해안로 378,20211123
조천읍,우진샘,제주특별자치도 제주시 조천읍 우진길 38-10,20211123
조천읍,제주양조장민박,"제주특별자치도 제주시 조천읍 남조로 2064, 가동",20211123
조천읍,거북이네민박,제주특별자치도 제주시 조천읍 함덕남14길 20,20211123
조천읍,선흘,제주특별자치도 제주시 조천읍 선교로 198,20211123
조천읍,키그린하우스,제주특별자치도 제주시 조천읍 곱은달남길 54,20211123
조천읍,한또바기,제주특별자치도 제주시 조천읍 조천18길 65,20211123
조천읍,파이니스트하우스(FINEST HOUSE),제주특별자치도 제주시 조천읍 조천북6길 23,20211123
조천읍,시나르가든,제주특별자치도 제주시 조천읍 선교로 159-28,20211123
조천읍,스위스마을117동,"제주특별자치도 제주시 조천읍 함와로 566-27, 117동",20211123
조천읍,벙커,제주특별자치도 제주시 조천읍 함덕6길 36,20211123
조천읍,디하우스(D HOUSE),"제주특별자치도 제주시 조천읍 곱은달서길 173-5, 1층",20211123
조천읍,웃뜨르편백민박,제주특별자치도 제주시 조천읍 와산남길 85-2,20211123
조천읍,하루,제주특별자치도 제주시 조천읍 함덕29길 19,20211123
조천읍,라메모리아,제주특별자치도 제주시 조천읍 선흘동1길 58-12,20211123
조천읍,T-STAY,제주특별자치도 제주시 조천읍 일주동로 952-8,20211123
조천읍,캐슬1950,"제주특별자치도 제주시 조천읍 남조로 2064, 나동",20211123
조천읍,키작은집,제주특별자치도 제주시 조천읍 조함해안로 592-4,20211123
조천읍,동이네민박,제주특별자치도 제주시 조천읍 선흘남2길 24-2,20211123
조천읍,매리미하우스,제주특별자치도 제주시 조천읍 남조로 2507-70,20211123
조천읍,루헤탁,제주특별자치도 제주시 조천읍 선교로 211-16,20211123
조천읍,신촌우리집,제주특별자치도 제주시 조천읍 신촌남1길 53-45,20211123
조천읍,마카리오스,제주특별자치도 제주시 조천읍 중산간동로 789-5,20211123
조천읍,제주키즈풀빌라 나무와 아이(Ⅱ),제주특별자치도 제주시 조천읍 비자림로 699-49,20211123
조천읍,도로못,제주특별자치도 제주시 조천읍 함덕남16길 93,20211123
조천읍,모드락풀하우스,"제주특별자치도 제주시 조천읍 신촌인수물길 47-8, 10동",20211123
조천읍,하니하우스,제주특별자치도 제주시 조천읍 신촌3길 48,20211123
조천읍,함덕예쁜집민박,제주특별자치도 제주시 조천읍 함와로 281,20211123
조천읍,엉장매 밖거리,"제주특별자치도 제주시 조천읍 조함해안로 142-44, 나동",20211123
조천읍,엉장매 안거리,"제주특별자치도 제주시 조천읍 조함해안로 142-44, 가동",20211123
조천읍,사랑각게스트하우스,제주특별자치도 제주시 조천읍 선화길 21,20211123
조천읍,신흥소시민,제주특별자치도 제주시 조천읍 신흥로1길 21,20211123
조천읍,함덕바람집,제주특별자치도 제주시 조천읍 함덕30길 20-5,20211123
조천읍,서점숙소,제주특별자치도 제주시 조천읍 북촌14길 13-12,20211123
조천읍,타무라하우스,제주특별자치도 제주시 조천읍 중산간동로 670,20211123
조천읍,0626,제주특별자치도 제주시 조천읍 와흘상서1길 4,20211123
조천읍,제주함덕스테이,제주특별자치도 제주시 조천읍 신북로 466,20211123
조천읍,함덕 촌따이 게스트하우스,제주특별자치도 제주시 조천읍 함덕30길 20-13,20211123
조천읍,둠칫,제주특별자치도 제주시 조천읍 선흘리 1813-16,20211123
조천읍,바바호미,제주특별자치도 제주시 조천읍 함덕서4길 60-21,20211123
조천읍,제주라이민박,제주특별자치도 제주시 조천읍 곱은달서길 171-5,20211123
조천읍,해피니스,제주특별자치도 제주시 조천읍 와흘리 1141,20211123
조천읍,제주조천물고기,제주특별자치도 제주시 조천읍 조함해안로 48-1 제2호,20211123
조천읍,초록마을펜션,제주특별자치도 제주시 조천읍 와흘로 372,20211123
조천읍,함덕508,제주특별자치도 제주시 조천읍 조천우회로 508,20211123
조천읍,달빛초가하우스,"제주특별자치도 제주시 조천읍 신촌서5길 120, 105동",20211123
조천읍,함덕조용한게스트하우스,제주특별자치도 제주시 조천읍 함덕14길 28-2,20211123
조천읍,달달게스트하우스,제주특별자치도 제주시 조천읍 신흥로2길 36,20211123
조천읍,하비,제주특별자치도 제주시 조천읍 신조로 137-2,20211123
조천읍,힐링인제주,"제주특별자치도 제주시 조천읍 선흘남2길 67-12,제2동",20211123
조천읍,선흘재,"제주특별자치도 제주시 조천읍 선진길 86, 2층",20211123
조천읍,그린힐민박,"제주특별자치도 제주시 조천읍 신흥남4길 14-49, 가동",20211123
조천읍,함덕사이,제주특별자치도 제주시 조천읍 신북로 540-3,20211123
조천읍,8길5게스트하우스,제주특별자치도 제주시 조천읍 함덕8길 5,20211123
조천읍,seatown diary(바닷마을 다이어리),제주특별자치도 제주시 조천읍 함덕28길 15,20211123
조천읍,돌담집,"제주특별자치도 제주시 조천읍 중산간동로636-6,제1동",20211123
조천읍,민박대흘하우스,제주특별자치도 제주시 조천읍 곱은달남길 47-1,20211123
조천읍,플립,제주특별자치도 제주시 조천읍 함덕29길 25-14,20211123
조천읍,별빛하우스,제주특별자치도 제주시 조천읍 북흘로 51,20211123
조천읍,소오민박,제주특별자치도 제주시 조천읍 우진오름길 88-3,20211123
조천읍,제주를 그리다,제주특별자치도 제주시 조천읍 와흘전1길 69-14,20211123
조천읍,머라이,제주특별자치도 제주시 조천읍 함덕29길 17,20211123
조천읍,소낭숲 딱따구리,제주특별자치도 제주시 조천읍 북촌서1길 81-3,20211123
조천읍,달빛초가하우스 103동,"제주특별자치도 제주시 조천읍 신촌서5길 120, 103동",20211123
조천읍,대흘리에,"제주특별자치도 제주시 조천읍 함선로 250, 제1동",20211123
조천읍,와산 민박,제주특별자치도 제주시 조천읍 중산간동로 837-64,20211123
조천읍,안선생민박,제주특별자치도 제주시 조천읍 대흘5길 7,20211123
조천읍,하니하우스 신촌리,제주특별자치도 제주시 조천읍 신촌서5길 94,20211123
조천읍,비치선셋,제주특별자치도 제주시 조천읍 조함해안로 126,20211123
조천읍,cosy(코지),제주특별자치도 제주시 조천읍 조함해안로 76-20,20211123
조천읍,아날로그 우리집,제주특별자치도 제주시 조천읍 조천7길 30-2,20211123
조천읍,갤러리안 곱수당,제주특별자치도 제주시 조천읍 중산간동로 636-13,20211123
조천읍,대흘샬레,제주특별자치도 제주시 조천읍 대흘6길 31,20211123
조천읍,함덕승옥민박,제주특별자치도 제주시 조천읍 신북로 540-10,20211123
조천읍,마마미니,제주특별자치도 제주시 조천읍 와선로 238,20211123
조천읍,고사리,제주특별자치도 제주시 조천읍 번영로 1680,20211123
조천읍,함덕32민박,제주특별자치도 제주시 조천읍 함덕로 32,20211123
조천읍,삼형제다락방,제주특별자치도 제주시 조천읍 와흘상서1길 4-2,20211123
조천읍,아롬타롬 하우스,제주특별자치도 제주시 조천읍 함덕12길 23,20211123
조천읍,one stay(원스테이),제주특별자치도 제주시 조천읍 함덕28길 1,20211123
조천읍,쉴로 Jejustay,제주특별자치도 제주시 조천읍 선교로 159-22,20211123
조천읍,JS함덕,제주특별자치도 제주시 조천읍 신북로 632,20211123
조천읍,제주 민들레펜션,제주특별자치도 제주시 조천읍 북촌14길 13-2 201동,20211123
조천읍,제주도게스트하우스파티 함비자,제주특별자치도 제주시 조천읍 조함해안로 330-1,20211123
조천읍,목장풍경민박,제주특별자치도 제주시 조천읍 비자림로 702-120,20211123
조천읍,온담민박,제주특별자치도 제주시 조천읍 북선로 300,20211123
조천읍,신흥부부민박,제주특별자치도 제주시 조천읍 신흥로1길 52,20211123
조천읍,제주다락,제주특별자치도 제주시 조천읍 함덕14길 20-2,20211123
조천읍,유채하우스,제주특별자치도 제주시 조천읍 조와로5길 41,20211123
조천읍,오랜제주 선화집,제주특별자치도 제주시 조천읍 북촌13길 22,20211123
조천읍,제주도한달살기씨엘하우스,제주특별자치도 제주시 조천읍 신촌6길 18,20211123
조천읍,조천마실,제주특별자치도 제주시 조천읍 신촌북3길 22,20211123
조천읍,봄엔,제주특별자치도 제주시 조천읍 신흥관전길8,20211123
조천읍,함덕리스테이,제주특별자치도 제주시 조천읍 함덕28길 9-4,20211123
조천읍,북촌리멤버,제주특별자치도 제주시 조천읍 북촌북길 58-7,20211123
조천읍,해품달,제주특별자치도 제주시 조천읍 선흘남2길 67-6,20211123
조천읍,문리버,제주특별자치도 제주시 조천읍 와선로216-41,20211123
조천읍,함덕산티아고민박,제주특별자치도 제주시 조천읍 신촌5길 34,20211123
조천읍,함덕산티아고게스트하우스,제주특별자치도 제주시 조천읍 신촌9길 47-2,20211123
조천읍,안뜨레민박,제주특별자치도 제주시 조천읍 북선로 331-20,20211123
조천읍,유어스프링,제주특별자치도 제주시 조천읍 조함해안로 94-19,20211123
조천읍,서우타운펜션,"제주특별자치도 제주시 조천읍 함대로 37-25, 106동",20211123
조천읍,하슬라,제주특별자치도 제주시 조천읍 중산간동로 992-33,20211123
조천읍,선흘하루,제주특별자치도 제주시 조천읍 선흘남2길 164-1,20211123
조천읍,함덕 화산송이 scoria,제주특별자치도 제주시 조천읍 함덕27길 4-1,20211123
조천읍,함덕올래,제주특별자치도 제주시 조천읍 함덕남4길 99,20211123
조천읍,OACD,제주특별자치도 제주시 조천읍 중산간동로 883-39,20211123
조천읍,선흘아이,제주특별자치도 제주시 조천읍 선흘남 4길 37-1,20211123
조천읍,하늘사랑,제주특별자치도 제주시 조천읍 조천2길 30,20211123
조천읍,스위스마을208동,제주특별자치도 제주시 조천읍 함와로 566-29 208동,20211123
조천읍,위캔드 히피,제주특별자치도 제주시 조천읍 선진안길 21,20211123
조천읍,대흘앤,제주특별자치도 제주시 조천읍 대흘2길 8-2,20211123
조천읍,맘스테이,제주특별자치도 제주시 조천읍 중산간동로 855,20211123
조천읍,시골집민박,제주특별자치도 제주시 조천읍 함덕8길 31-3,20211123
조천읍,함덕뻐정,제주특별자치도 제주시 조천읍 신북로 453,20211123
조천읍,아름브릿지하우스,제주특별자치도 제주시 조천읍 우진오름길 136,20211123
조천읍,우키하우스,제주특별자치도 제주시 조천읍 함덕14길 12-1,20211123
조천읍,반디앤로제이,"제주특별자치도 제주시 조천읍 조함해안로 142-40, A동",20211123
조천읍,cozy hill코지힐,제주특별자치도 제주시 조천읍 조천2길 37,20211123
조천읍,바다파파,제주특별자치도 제주시 조천읍 신촌10길 7,20211123
